name,monthly_temperature,pig_vaccinated,area,state_total_population,monthly_case_to_pop_ratio,high_risk_state,pop_density
Odisha,29.18,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,27.06,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,26.72,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,26.83,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,25.8,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,22.95,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,20.15,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,20.27,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,23.54,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,27.43,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,30.02,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,31.27,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,29.18,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,27.06,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,26.72,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,26.83,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,25.8,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,22.95,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,20.15,85918.0,155707,34988919.97,4.1616156368593363e-07,1,224.70999999999998
Odisha,20.27,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,23.54,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,27.43,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,30.02,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,31.27,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,29.18,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,27.06,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,26.72,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,26.83,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,25.8,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,22.95,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,20.15,85918.0,155707,35468995.7924,4.161615636859335e-07,0,227.7932
Odisha,20.27,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,23.54,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,27.43,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,30.02,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,31.27,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,29.18,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,27.06,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,26.72,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,26.83,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,25.8,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,22.95,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,20.15,85918.0,155707,35949071.614800006,4.161615636859335e-07,0,230.87640000000005
Odisha,20.27,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,23.54,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,27.43,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,30.02,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,31.27,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,29.18,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,27.06,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,26.72,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,26.83,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,25.8,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,22.95,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,20.15,85918.0,155707,36429147.4372,4.161615636859335e-07,0,233.95960000000002
Odisha,20.27,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,23.54,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,27.43,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,30.02,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,31.27,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,29.18,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,27.06,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,26.72,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,26.83,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,25.8,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,22.95,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,20.15,85918.0,155707,36909223.2596,4.1616156368593363e-07,0,237.0428
Odisha,20.27,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,23.54,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,27.43,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,30.02,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,31.27,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,29.18,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,27.06,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,26.72,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,26.83,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,25.8,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,22.95,85918.0,155707,37389299.082,3.8944414588951686e-07,1,240.126
Odisha,20.15,85918.0,155707,37389299.082,4.1616156368593363e-07,0,240.126
Odisha,20.27,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,23.54,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,27.43,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,30.02,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,31.27,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,29.18,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,27.06,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,26.72,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,26.83,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,25.8,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,22.95,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,20.15,85918.0,155707,37869374.9044,4.161615636859337e-07,0,243.20919999999998
Odisha,20.27,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,23.54,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,27.43,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,30.02,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,31.27,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,29.18,85918.0,155707,38349450.726799995,3.7969366889057944e-07,1,246.29239999999996
Odisha,27.06,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,26.72,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,26.83,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,25.8,85918.0,155707,38349450.726799995,3.7969366889057944e-07,1,246.29239999999996
Odisha,22.95,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,20.15,85918.0,155707,38349450.726799995,4.161615636859337e-07,0,246.29239999999996
Odisha,20.27,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,23.54,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,27.43,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,30.02,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,31.27,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,29.18,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,27.06,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,26.72,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,26.83,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,25.8,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,22.95,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,20.15,85918.0,155707,38829526.549200006,4.161615636859336e-07,0,249.37560000000005
Odisha,20.27,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,23.54,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,27.43,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,30.02,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,31.27,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,29.18,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,27.06,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,26.72,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,26.83,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,25.8,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,22.95,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,20.15,85918.0,155707,39309602.3716,4.161615636859336e-07,0,252.45880000000002
Odisha,20.27,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,23.54,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,27.43,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,30.02,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,31.27,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,29.18,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,27.06,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,26.72,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,26.83,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,25.8,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,22.95,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Odisha,20.15,85918.0,155707,39789678.194,4.161615636859337e-07,0,255.542
Puducherry,25.02,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.95,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,27.61,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.43,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,30.61,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,30.32,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.79,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.24,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,28.82,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,27.67,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,26.27,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.29,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.02,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.95,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,27.61,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.43,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,30.61,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,30.32,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.79,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,29.24,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,28.82,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,27.67,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,26.27,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.29,,479,35425.403,0.00013528031022305983,0,73.957
Puducherry,25.02,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.95,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,27.61,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.43,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,30.61,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,30.32,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.79,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.24,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,28.82,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,27.67,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,26.27,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.29,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.02,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.95,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,27.61,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.43,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,30.61,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,30.32,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.79,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,29.24,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,28.82,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,27.67,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,26.27,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.29,,479,35425.403,0.00013528031022305983,1,73.957
Puducherry,25.02,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,25.95,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,27.61,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,29.43,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,30.61,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,30.32,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,29.79,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,29.24,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,28.82,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,27.67,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,26.27,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,25.29,,479,35890.9431,0.00013528031022305985,0,74.9289
Puducherry,25.02,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,25.95,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,27.61,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,29.43,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,30.61,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,30.32,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,29.79,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,29.24,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,28.82,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,27.67,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,26.27,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,25.29,,479,36356.483199999995,0.00013528031022305983,0,75.90079999999999
Puducherry,25.02,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,25.95,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,27.61,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,29.43,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,30.61,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,30.32,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,29.79,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,29.24,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,28.82,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,27.67,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,26.27,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,25.29,,479,36822.0233,0.00013528031022305983,0,76.8727
Puducherry,25.02,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,25.95,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,27.61,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,29.43,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,30.61,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,30.32,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,29.79,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,29.24,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,28.82,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,27.67,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,26.27,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,25.29,,479,37287.5634,0.00013528031022305985,0,77.8446
Puducherry,25.02,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,25.95,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,27.61,,479,37753.1035,0.00012693948479273803,1,78.81649999999999
Puducherry,29.43,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,30.61,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,30.32,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,29.79,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,29.24,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,28.82,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,27.67,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,26.27,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,25.29,,479,37753.1035,0.0001352803102230598,0,78.81649999999999
Puducherry,25.02,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,25.95,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,27.61,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,29.43,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,30.61,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,30.32,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,29.79,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,29.24,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,28.82,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,27.67,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,26.27,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,25.29,,479,38218.643599999996,0.00013528031022305985,0,79.7884
Puducherry,25.02,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,25.95,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,27.61,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,29.43,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,30.61,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,30.32,,479,38684.1837,0.00013528031022305983,0,80.7603
Puducherry,29.79,,479,38684.1837,0.00013528031022305983,0,80.7603
